MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
5.1097,29.0,5.5551076,1.0349462,1691.0,2.2728496,37.9,-122.08,2.88
3.0147,30.0,4.385714,1.1333333,1491.0,3.55,33.91,-118.3,1.551
3.1607,34.0,4.7437325,1.1002785,849.0,2.3649025,34.05,-117.27,1.382
3.125,39.0,3.745614,1.0614035,389.0,1.7061404,37.81,-122.25,2.375
4.3125,21.0,11.38,2.208,599.0,2.396,37.88,-122.71,4.958
5.3294,25.0,5.527665,1.002699,2027.0,2.7354925,37.29,-121.97,3.003
2.5812,14.0,5.488959,1.2334385,850.0,2.681388,35.6,-117.66,0.917
2.8967,47.0,4.6703296,1.007326,844.0,3.0915751,37.94,-122.35,0.956
3.9028,28.0,4.8532777,1.082206,1963.0,2.0426638,34.16,-118.42,3.679
3.212,33.0,5.684073,1.0548303,891.0,2.3263707,38.0,-120.39,1.052
5.7039,19.0,5.674286,0.9942857,572.0,3.2685714,33.85,-118.1,2.776
1.9798,49.0,4.8223686,1.0986842,1361.0,2.2384868,37.86,-122.28,1.474
1.7679,36.0,3.961702,1.0468085,732.0,3.1148937,34.01,-118.16,1.428
1.8375,36.0,4.720627,1.0026109,807.0,2.1070497,40.58,-122.38,0.748
6.5284,16.0,6.3097343,0.9557522,652.0,2.8849556,33.9,-117.89,2.887
5.1788,52.0,4.7867923,1.054717,849.0,1.6018867,37.77,-122.44,4.769
2.8333,35.0,5.302041,1.0367347,705.0,2.877551,38.68,-121.46,1.03
2.1667,40.0,4.0190477,1.104762,1032.0,3.2761905,34.11,-118.19,1.5
6.3047,23.0,6.5916777,1.0013003,2473.0,3.2158647,33.7,-118.02,2.857
2.6042,52.0,3.4216866,1.0522088,389.0,1.562249,32.74,-117.16,2.25
3.4527,22.0,4.708625,1.0862471,1010.0,2.3543124,32.78,-117.22,1.75
3.5719,45.0,4.093943,1.0877627,1157.0,1.4301606,34.07,-118.35,5.00001
1.7361,42.0,3.0,1.0,26.0,1.8571428,37.39,-121.9,5.00001
7.6129,50.0,4.6666665,0.97619045,76.0,1.8095238,37.45,-122.16,4.125
6.1321,27.0,6.708185,1.019573,1606.0,2.8576512,34.13,-117.82,3.097
2.1221,50.0,5.509709,1.0946602,1000.0,2.4271846,33.97,-118.3,1.194
6.994,27.0,7.159686,0.9882199,1916.0,2.5078535,37.99,-122.49,4.208
1.8269,32.0,4.4455447,1.4653466,825.0,2.7227724,39.24,-120.02,2.25
3.6719,45.0,4.177778,0.8888889,702.0,2.6,37.95,-122.34,1.341
3.6333,7.0,7.2434554,1.1073298,1143.0,2.9921465,39.11,-121.05,1.702
5.756,16.0,6.1174936,1.0261097,2007.0,5.240209,34.22,-118.88,3.027
5.6738,34.0,6.5898123,1.1608579,1034.0,2.7721179,34.17,-118.54,4.436
1.6887,44.0,4.465587,1.0728745,760.0,3.0769231,33.94,-118.26,0.996
2.2188,50.0,4.9251337,1.0,420.0,2.2459893,40.88,-124.09,1.058
2.9422,38.0,4.582049,1.0589302,2366.0,2.1450589,32.74,-117.17,2.894
3.2833,38.0,5.560166,1.2365146,766.0,3.1784232,37.95,-122.34,1.117
4.0862,19.0,6.0474577,1.0949153,1714.0,2.9050848,38.85,-121.39,1.627
2.6523,36.0,5.6896553,1.0991379,720.0,3.1034484,37.66,-120.91,0.763
2.8892,42.0,4.681579,1.1342105,1507.0,3.9657896,33.95,-118.35,1.598
3.3627,25.0,4.27284,1.0731708,7111.0,2.9396446,33.78,-117.9,1.979
1.0,52.0,3.9270833,1.0104166,530.0,5.5208335,36.75,-119.79,0.45
1.7463,19.0,7.6121497,1.8037384,551.0,2.5747664,39.3,-122.51,0.688
2.4167,22.0,3.6183612,1.0364188,5534.0,4.1987863,34.15,-119.18,1.92
3.1875,44.0,4.0128865,1.003866,2959.0,3.8131444,33.96,-118.2,1.717
2.152,35.0,3.3791208,1.1181319,1512.0,4.1538463,33.99,-118.18,1.708
3.527,17.0,3.5929952,1.1690822,1453.0,1.754831,37.72,-122.54,3.189
4.1518,43.0,6.105263,1.0813397,545.0,2.6076555,34.16,-118.16,2.307
4.0,32.0,5.5,1.0331125,1201.0,3.9768212,33.92,-117.95,1.782
2.6983,49.0,4.5868945,1.054131,961.0,2.7378917,34.42,-119.72,2.601
3.9375,35.0,5.4652405,0.9786096,628.0,3.3582888,34.06,-117.93,1.875
2.2132,22.0,6.009009,1.1756756,597.0,2.6891892,40.17,-120.94,0.892
4.7375,32.0,5.5530305,1.1085858,1799.0,2.2714646,37.43,-122.13,4.319
4.4853,23.0,7.0609317,1.0609319,935.0,3.3512545,37.99,-121.83,1.459
6.2423,14.0,7.16129,1.0391705,1566.0,3.608295,34.22,-118.87,3.054
4.7188,52.0,7.068536,1.0062305,805.0,2.5077882,37.76,-122.23,3.353
6.0868,17.0,6.293383,0.9712859,2396.0,2.991261,33.53,-117.69,2.829
1.125,27.0,5.6491227,1.4210526,112.0,1.9649123,33.3,-115.96,0.544
5.1515,17.0,5.1838393,1.036334,5279.0,2.8627982,34.02,-118.11,3.189
2.1903,52.0,4.2768364,0.9830508,767.0,2.1666667,38.62,-122.87,1.6
3.2292,34.0,5.330303,1.069697,2083.0,6.3121214,33.74,-117.89,1.606
2.3882,21.0,5.6257668,1.2310839,1496.0,3.0593047,36.16,-119.35,0.492
3.4769,50.0,5.0703125,1.0703125,1170.0,3.046875,37.73,-122.4,2.387
2.0094,19.0,4.3515296,1.0707859,4030.0,2.4175165,39.76,-121.86,0.873
1.6437,24.0,4.3074794,1.1246537,1665.0,4.6121883,33.92,-118.23,0.988
2.35,14.0,5.3418803,1.1623932,721.0,3.0811965,38.51,-119.54,0.957
4.5237,5.0,6.1037345,1.1207092,8152.0,3.075066,34.55,-118.08,1.418
15.0001,52.0,8.0,1.0,13.0,13.0,37.79,-122.5,5.00001
3.5909,38.0,4.2630663,1.108014,1312.0,2.2857144,34.02,-118.39,2.794
5.0704,15.0,5.629956,0.99559474,8997.0,3.6031237,34.02,-117.9,2.262
2.4464,25.0,5.8039513,1.0668693,1983.0,3.0136778,39.23,-121.83,0.725
2.775,31.0,5.160494,1.0123457,327.0,4.037037,39.1,-123.16,1.208
5.0237,52.0,5.255924,1.035545,1211.0,2.8696682,34.16,-118.12,2.419
3.7045,6.0,5.353474,1.0030211,1011.0,3.0543807,37.48,-121.14,1.281
3.3021,36.0,5.0321198,1.0685225,1105.0,2.366167,37.69,-122.08,1.957
3.2404,39.0,5.080071,1.0213523,1217.0,2.1654804,38.54,-121.44,0.936
4.235,16.0,5.115493,1.028169,1367.0,3.8507042,37.59,-122.08,1.563
2.8385,42.0,4.514344,0.95696723,1470.0,3.012295,34.03,-118.13,1.922
4.0526,44.0,5.7249193,1.0744337,828.0,2.6796117,37.94,-122.33,1.508
3.1667,23.0,5.225532,1.0,569.0,2.4212766,32.8,-115.64,1.25
2.0258,20.0,4.5992317,1.1113956,1865.0,2.3879642,40.56,-122.36,0.648
2.0089,52.0,4.2727275,1.2170088,1238.0,3.6304986,34.1,-117.31,0.681
12.9792,23.0,8.219828,1.0452586,1344.0,2.8965516,37.35,-122.15,5.00001
4.9867,7.0,4.826748,1.056231,3223.0,2.449088,37.51,-122.0,1.817
1.4418,24.0,4.1783156,1.0869175,1851.0,1.6586021,34.02,-117.04,1.035
2.875,35.0,4.5207253,1.0595855,1143.0,2.96114,37.79,-122.21,1.438
2.8588,14.0,3.8770883,1.1181384,1929.0,2.3019092,32.9,-117.12,0.925
1.5613,16.0,3.8675,1.045,940.0,2.35,39.15,-121.63,0.725
1.875,33.0,3.5851064,1.106383,565.0,3.005319,33.12,-117.08,1.143
6.1814,34.0,7.028881,1.0252707,841.0,3.036101,33.94,-118.1,4.536
7.6917,32.0,7.179842,1.0039526,1393.0,2.7529645,37.88,-122.17,4.018
3.6827,34.0,5.197509,1.1405694,1541.0,2.741993,34.12,-118.08,2.641
5.8371,35.0,5.4827585,1.1352785,724.0,1.9204245,33.55,-117.8,5.00001
3.8582,15.0,4.794165,1.1183144,1348.0,2.184765,34.61,-120.2,2.152
8.1888,37.0,7.235139,1.1003963,1925.0,2.5429325,34.09,-118.53,5.00001
2.2278,13.0,5.9061103,1.2101341,1905.0,2.8390462,36.69,-119.12,0.905
1.8,32.0,3.939759,0.9518072,736.0,2.9558232,36.72,-120.06,0.604
3.5982,52.0,5.447458,1.122034,900.0,3.0508475,33.98,-118.31,0.966
13.2986,17.0,7.299528,1.0424528,1173.0,2.7665095,37.35,-122.2,5.00001
8.4112,16.0,7.4888887,0.94074076,789.0,2.9222221,33.61,-117.66,2.869
3.5536,26.0,6.680365,1.1917808,699.0,3.1917808,36.34,-119.63,0.714
4.0581,7.0,7.0540147,1.2350365,3617.0,2.640146,35.2,-118.66,1.629
2.4583,13.0,6.104,1.288,311.0,2.488,38.25,-120.43,1.125
3.8117,14.0,5.0181127,1.0142993,3278.0,3.1248808,35.33,-119.06,0.828
4.5417,22.0,5.5611014,0.94492257,1739.0,2.9931154,34.66,-120.44,1.424
2.3333,42.0,4.931925,1.1267606,945.0,2.2183099,38.67,-121.18,1.16
1.825,37.0,3.7770898,1.006192,1472.0,4.557276,32.71,-117.13,0.815
2.3373,21.0,5.970642,1.227523,1548.0,2.840367,34.88,-117.13,0.571
5.1269,6.0,4.973083,1.035889,2678.0,2.1843393,33.76,-118.3,2.852
6.1463,6.0,7.1812625,1.1384928,1378.0,2.8065174,37.3,-121.76,3.355
1.9063,18.0,5.661972,1.0704225,213.0,3.0,37.06,-120.08,0.958
3.8456,35.0,5.4613466,0.95760596,1154.0,2.8778055,37.96,-122.05,1.598
1.4387,37.0,5.117347,1.2465986,1513.0,2.5731292,38.62,-121.44,0.61
3.6458,37.0,5.1820807,1.0520232,1534.0,4.433526,37.63,-122.08,1.566
2.7179,46.0,3.6941032,1.0491401,2587.0,3.1781328,34.08,-118.27,1.843
4.875,25.0,5.78125,1.0,85.0,2.65625,38.31,-121.93,2.5
4.6186,32.0,5.03139,1.0119581,2857.0,4.270553,34.18,-119.19,1.811
2.325,35.0,3.1632652,1.0426716,2212.0,4.103896,33.98,-118.21,1.615
1.9911,40.0,3.697417,1.2675277,1514.0,2.7933578,34.09,-118.33,2.2
2.213,22.0,4.358178,1.0786749,781.0,1.6169772,38.0,-121.32,0.875
2.0,44.0,5.0533333,1.0444444,747.0,3.32,33.92,-118.25,0.926
6.7546,36.0,7.1544714,1.1504065,562.0,2.2845528,37.9,-122.56,4.024
8.0448,35.0,7.6721764,0.9972452,1001.0,2.7575758,37.88,-122.12,4.333
2.1176,31.0,5.0812826,1.2781507,2628.0,1.9597316,33.81,-116.54,1.241
2.2017,32.0,3.7978609,1.1090909,1731.0,1.851337,32.75,-117.25,2.083
8.2004,32.0,8.249196,1.0691319,1877.0,3.017685,34.15,-118.05,5.00001
6.3914,8.0,8.356968,1.2567238,1312.0,3.207824,38.78,-121.22,2.18
2.1971,52.0,3.092664,1.0501931,639.0,2.4671814,37.75,-122.42,2.75
4.0625,23.0,5.180451,1.0112782,767.0,2.8834586,32.85,-116.92,1.45
4.3315,17.0,6.0465117,1.0116279,709.0,2.7480621,36.83,-119.8,0.958
7.8279,32.0,7.142857,1.0591133,1551.0,2.546798,37.27,-122.03,5.00001
1.6769,27.0,5.839237,1.5803815,898.0,2.4468665,38.96,-122.65,0.632
2.2222,10.0,5.9428573,1.5714285,436.0,6.2285714,34.62,-119.06,2.625
6.1112,2.0,7.153278,1.0461681,3481.0,3.2142198,38.34,-121.92,1.81
2.8654,52.0,5.342466,1.2039574,1703.0,2.5920851,37.78,-122.44,2.8
3.5655,52.0,4.0944624,1.1042346,1575.0,1.7100977,37.76,-122.43,4.273
4.5129,16.0,6.1747575,1.0461165,1199.0,2.9101942,38.95,-121.19,1.963
2.7759,30.0,4.167619,1.0590476,2727.0,5.194286,33.83,-118.08,1.368
5.4591,31.0,5.981132,1.0117924,990.0,2.3349056,34.15,-118.48,4.955
3.1384,46.0,5.6272492,1.0874037,866.0,2.226221,33.95,-117.4,1.115
3.25,29.0,5.3252597,1.1903114,556.0,1.9238755,32.68,-117.18,5.00001
3.4792,8.0,36.47826,6.304348,291.0,2.5304348,39.35,-120.24,1.808
4.0227,26.0,5.889655,1.0310345,911.0,3.1413794,38.72,-121.47,0.998
2.59,21.0,5.8407645,1.022293,1120.0,3.566879,36.71,-119.52,0.693
3.5414,22.0,3.7288473,1.0448608,7180.0,2.0386145,33.84,-118.35,3.547
3.6875,38.0,6.7533875,1.0325203,1003.0,2.7181573,34.04,-117.18,1.528
5.5936,21.0,5.9463687,1.0145252,3011.0,3.364246,37.06,-121.61,3.868
2.2439,18.0,7.4268293,1.6920732,955.0,1.4557927,33.77,-116.44,0.975
5.125,36.0,5.4196076,1.0078431,685.0,2.6862745,33.9,-118.01,2.117
2.0536,9.0,3.9507043,1.0211267,662.0,2.330986,36.81,-119.71,0.55
1.9145,52.0,3.2241936,1.0354838,1846.0,2.9774194,37.8,-122.41,2.25
4.1632,9.0,6.0216217,1.0756757,1316.0,3.5567567,34.13,-117.39,1.198
2.8311,41.0,4.377261,1.0671835,1222.0,3.1576228,33.98,-118.05,1.553
2.1108,44.0,3.8101604,1.171123,1121.0,2.9973261,34.08,-118.25,2.0
4.75,35.0,5.513317,1.0169492,1353.0,3.276029,37.53,-121.97,1.97
1.7689,30.0,3.9565847,1.0969609,2951.0,4.2706223,33.8,-118.18,1.176
6.2862,37.0,5.072464,0.82608694,179.0,2.594203,37.95,-122.52,5.00001
2.1736,45.0,3.6630902,1.1137339,1446.0,3.1030042,34.05,-118.33,1.713
3.2083,43.0,5.038363,0.96930945,1036.0,2.6496165,34.07,-117.64,1.228
1.06,31.0,3.5792682,1.097561,1161.0,3.5396342,34.54,-117.3,0.565
3.0673,22.0,4.4257426,0.95049506,830.0,4.108911,33.75,-116.21,0.682
3.1058,32.0,3.9363337,1.0109769,2249.0,2.4687157,37.62,-122.4,2.53
3.7727,22.0,4.8056026,1.0263158,5389.0,4.5747027,34.1,-117.98,1.597
6.2578,9.0,7.325967,1.0856353,1355.0,3.743094,32.67,-116.89,2.931
7.1069,16.0,7.683636,1.0448484,3132.0,3.7963636,33.71,-117.79,3.134
1.5085,17.0,4.0516014,1.0818505,1607.0,2.8594306,39.13,-121.56,0.697
3.2569,14.0,5.4388185,1.1687764,693.0,2.9240506,34.72,-120.27,2.308
3.3516,26.0,4.3272963,1.0582148,1599.0,2.068564,34.17,-118.39,2.415
4.0057,38.0,5.3669353,1.0040323,1132.0,2.282258,32.78,-117.2,2.416
2.1726,23.0,4.2871795,0.98717946,1060.0,2.7179487,41.02,-124.16,0.755
2.025,33.0,3.4320989,1.1234568,375.0,4.6296296,33.75,-116.25,0.5
3.1979,43.0,3.7915568,1.0712401,692.0,1.8258575,32.74,-117.16,4.667
1.9923,42.0,2.917103,1.0322862,3480.0,3.0366492,34.05,-118.32,2.5
3.2112,38.0,4.2906766,1.2157221,1317.0,2.4076781,34.16,-118.31,3.493
5.035,15.0,5.647887,0.99496984,2754.0,2.7706237,34.19,-119.21,2.429
4.4167,26.0,5.005359,1.113612,2103.0,2.2540193,37.46,-122.23,3.338
3.4899,14.0,4.2977896,1.093628,2272.0,2.9544864,33.68,-117.99,2.167
3.9659,33.0,5.3223143,1.0661157,334.0,2.7603307,40.73,-124.1,1.118
2.0417,39.0,3.7897623,1.034735,1246.0,2.2778792,34.01,-118.31,1.171
2.8458,52.0,4.0035586,1.0071174,1051.0,1.8701068,37.76,-122.43,3.5
4.875,40.0,5.181818,1.010101,399.0,4.030303,33.91,-118.1,1.676
4.3,32.0,5.740113,1.0734463,729.0,4.118644,33.92,-118.11,1.513
5.9544,44.0,6.1279826,0.9826464,1221.0,2.64859,33.97,-118.4,3.772
6.1181,18.0,6.74162,1.0027933,2471.0,3.4511173,33.7,-117.94,2.845
4.6641,29.0,6.0119658,1.1025641,1724.0,2.9470086,37.54,-121.95,2.489
1.4115,52.0,3.3505747,0.90229887,730.0,4.195402,34.03,-118.2,1.406
3.1654,34.0,3.837931,1.0793103,928.0,3.2,34.05,-118.22,1.55
4.3039,29.0,4.5987015,1.0207793,2259.0,2.9337661,37.66,-122.43,2.784
3.8594,45.0,5.413793,0.954023,401.0,2.3045976,34.15,-117.3,0.908
3.5938,36.0,5.7438426,1.0640393,504.0,2.4827585,39.15,-123.22,1.221
4.1947,16.0,6.384804,1.0784314,1352.0,3.3137255,38.0,-121.88,1.403
4.5523,52.0,5.253226,1.1854838,1045.0,1.6854838,37.8,-122.44,5.00001
3.0199,25.0,4.0673857,1.0862534,2205.0,2.971698,34.15,-118.27,2.202
6.0591,19.0,6.3974357,0.96866095,2457.0,3.5,33.87,-117.81,2.335
3.5,24.0,5.9264708,1.2352941,323.0,2.375,34.82,-118.93,1.139
3.1142,5.0,4.548066,1.0939226,2770.0,3.0607734,32.85,-116.93,1.5
2.6167,42.0,4.061008,0.8647215,1271.0,3.3713527,37.99,-122.34,0.851
4.1591,10.0,5.623377,1.2886003,1992.0,2.8744588,33.82,-118.01,1.923
3.183,33.0,4.132,1.1186666,2025.0,2.7,33.97,-118.12,1.911
3.275,17.0,5.4613686,1.0596026,1649.0,3.6401765,37.93,-121.05,1.565
3.6083,33.0,5.445,1.1125,1153.0,2.8825,34.09,-118.07,2.12
6.8407,25.0,7.1115537,0.98804784,750.0,2.9880478,33.83,-117.88,2.667
1.9937,33.0,3.8792372,1.029661,1625.0,3.4427967,34.06,-117.76,1.036
2.0461,46.0,4.9098144,1.127321,1100.0,2.9177718,34.07,-117.34,0.905
15.0001,52.0,8.710145,1.0289855,408.0,2.9565217,34.07,-118.41,5.00001
1.965,23.0,6.058608,1.3516483,669.0,2.4505494,41.6,-123.41,0.654
5.3735,22.0,7.237569,1.0939226,1324.0,3.6574585,33.91,-117.57,2.146
4.2109,9.0,8.318182,1.6045455,1515.0,6.8863635,34.45,-119.78,4.5
2.6579,32.0,4.760456,1.0380228,1337.0,5.08365,34.05,-118.04,1.568
4.9706,15.0,5.4671164,1.0033727,1936.0,3.2647555,32.92,-117.14,1.847
1.5987,28.0,4.211587,1.047859,1335.0,3.3627205,32.8,-115.56,0.594
3.125,38.0,4.9,1.01,402.0,4.02,34.24,-118.41,1.759
4.6161,10.0,4.2817335,1.133127,1332.0,2.0619195,33.63,-117.93,2.263
5.2489,14.0,6.025862,1.0258621,1466.0,3.1594827,32.63,-117.03,2.137
3.0461,16.0,5.336735,1.2474489,877.0,2.2372448,33.6,-117.7,2.169
3.1061,19.0,5.490066,1.0706402,1110.0,2.4503312,39.76,-121.58,1.102
4.75,52.0,4.771812,1.045302,1380.0,2.3154361,37.79,-122.47,5.00001
3.2813,17.0,4.980149,0.99255586,895.0,2.2208436,38.43,-122.67,2.027
8.6001,15.0,7.1387024,1.0782998,930.0,2.0805368,33.61,-117.86,5.00001
2.1542,27.0,3.182143,1.0,1785.0,3.1875,32.66,-117.1,1.063
7.875,30.0,7.5509257,0.9814815,523.0,2.4212964,33.89,-117.91,3.519
2.4643,35.0,3.8925145,1.0633397,2252.0,4.322457,34.23,-119.12,1.82
3.1979,16.0,5.723375,1.0484095,1762.0,2.4370677,38.27,-121.99,1.375
7.8287,8.0,7.2900324,1.0655949,4089.0,2.629582,37.8,-121.94,3.692
1.3278,32.0,4.4085107,1.0574468,2002.0,4.2595744,36.76,-119.75,0.445
4.7411,35.0,4.759644,0.9910979,904.0,2.6824925,34.36,-119.7,3.364
5.237,32.0,6.187817,0.97461927,634.0,3.218274,33.8,-117.95,2.157
4.1713,23.0,6.3560605,1.0416666,1227.0,4.6477275,33.26,-117.3,1.338
3.9766,14.0,6.5866456,1.0429252,1569.0,2.4944355,38.44,-122.78,3.453
2.7031,37.0,4.6280704,1.0245614,766.0,2.6877193,33.75,-118.29,2.189
2.127,15.0,3.958746,1.1336634,3087.0,2.5470297,33.78,-118.16,1.633
1.8849,16.0,4.5367413,0.9936102,470.0,1.5015974,33.22,-117.27,0.908
5.1057,45.0,5.381579,0.96710527,546.0,3.5921052,33.85,-117.97,1.707
4.475,13.0,5.970894,0.991684,1607.0,3.3409564,36.97,-119.85,1.024
4.5938,20.0,5.1367927,0.9811321,531.0,2.5047169,36.74,-119.5,1.069
3.6731,35.0,5.3502536,1.0279188,1243.0,3.1548223,33.92,-118.03,1.67
6.3214,34.0,6.294872,0.94871795,498.0,3.1923077,33.83,-117.96,2.208
4.6923,44.0,5.322222,1.0177778,1287.0,2.86,33.96,-118.38,2.99
1.6725,47.0,2.0638587,1.0414402,4225.0,2.8702445,34.06,-118.31,1.875
3.4605,49.0,4.044156,1.0519481,1173.0,3.0467532,37.72,-122.44,2.65
4.2273,18.0,5.069252,0.867036,905.0,2.506925,38.67,-121.26,1.418
1.8818,35.0,3.659164,0.977492,1128.0,3.6270096,33.99,-118.28,1.0
2.125,24.0,4.3355703,0.8993289,454.0,3.04698,36.95,-120.06,0.619
2.5417,15.0,5.6266665,1.0177778,1183.0,2.6288888,40.66,-122.43,0.922
3.0,13.0,6.177285,1.2271469,920.0,2.5484765,37.49,-119.9,1.12
6.7079,17.0,6.101923,0.9634615,1555.0,2.9903846,33.64,-117.66,2.508
3.7303,31.0,4.840176,1.0439882,1532.0,2.2463343,33.84,-117.88,2.238
4.2098,35.0,5.673152,1.0194552,723.0,2.8132296,32.79,-117.13,1.741
7.2472,30.0,7.637931,1.0454545,1995.0,3.1269593,33.96,-117.97,4.419
1.8015,15.0,4.359636,1.370258,1094.0,1.660091,33.75,-117.01,1.051
3.363,17.0,5.64454,1.0466809,7235.0,3.098501,38.49,-121.42,1.03
4.0625,35.0,4.7944665,1.1225296,742.0,2.9328063,33.93,-118.34,1.599
4.2062,37.0,5.4418607,0.996124,652.0,2.5271318,33.86,-118.14,1.954
4.1405,5.0,5.956695,1.1205128,9690.0,2.7606838,33.23,-117.27,1.985
2.6023,26.0,13.985507,2.8333333,307.0,2.2246377,39.26,-120.01,1.393
2.6923,41.0,5.116071,1.1071428,844.0,2.5119047,40.88,-123.98,0.842
1.1681,37.0,4.14939,1.0609756,1398.0,4.262195,32.7,-117.12,0.781
2.087,21.0,3.6225166,1.0838852,1526.0,3.3686535,34.02,-118.29,1.413
4.7478,27.0,5.7625,1.0135417,2855.0,2.9739583,37.53,-121.93,2.435
3.125,42.0,4.9684687,1.0157658,989.0,2.2274776,37.94,-122.34,1.439
1.5823,18.0,4.8221073,1.1252159,2250.0,1.9430052,34.12,-116.44,0.724
3.6406,19.0,6.3147354,1.0972818,1865.0,2.6680973,38.72,-120.78,1.509
3.7238,34.0,4.7918553,0.98868775,1414.0,3.199095,33.92,-118.08,1.668
5.8661,16.0,7.888889,1.1071428,770.0,3.0555556,33.06,-117.16,4.045
1.8681,33.0,3.233645,0.9626168,488.0,4.5607476,34.02,-118.17,1.125
5.0151,33.0,4.8042765,1.0723684,1124.0,1.8486842,34.05,-118.42,5.00001
1.5729,36.0,4.553957,1.0647482,557.0,4.007194,32.7,-117.14,0.827
1.4766,23.0,4.1439476,1.0937841,3786.0,4.1286807,36.76,-119.76,0.506
4.5,11.0,6.191111,1.0666667,1250.0,2.7777777,33.36,-117.24,2.226
4.0717,3.0,7.2482853,1.2620027,2703.0,3.707819,33.8,-117.22,1.265
2.4615,16.0,5.3114753,1.0,135.0,2.2131147,37.86,-120.23,1.375
3.9009,33.0,4.272031,0.9578544,1168.0,4.4750957,37.28,-121.83,1.786
3.16,14.0,3.2049336,1.053131,1319.0,2.5028462,32.69,-117.05,1.438
2.6402,43.0,3.707317,1.0365853,705.0,2.8658535,34.03,-118.38,1.857
3.5625,24.0,5.42492,1.0990416,927.0,2.9616613,37.8,-121.2,1.308
4.1406,6.0,4.56651,1.0516431,1911.0,2.9906104,37.54,-122.03,1.782
2.9737,37.0,4.5800867,0.969697,588.0,2.5454545,38.53,-121.41,0.721
3.4286,5.0,4.28169,1.1948357,892.0,2.0938966,32.75,-117.23,1.375
1.7344,24.0,3.2983425,1.0585636,4042.0,4.4662986,33.51,-116.01,0.664
5.5797,35.0,6.3384614,1.0205128,1171.0,3.0025642,37.67,-122.15,1.981
2.2059,35.0,2.748491,0.9979879,2160.0,4.3460765,33.98,-118.23,1.5
2.2643,52.0,2.2651758,1.0511183,388.0,1.2396166,33.97,-118.5,3.5
4.526,19.0,7.042781,1.0106952,517.0,2.764706,36.79,-119.63,1.487
5.0562,52.0,5.539759,1.0626506,1252.0,3.0168674,37.77,-122.5,3.367
2.5865,42.0,4.952586,1.137931,703.0,3.0301723,36.96,-122.04,2.064
1.4617,25.0,3.3417087,1.0670017,743.0,1.2445561,33.76,-118.08,0.469
5.3363,9.0,6.2849317,1.0657535,1142.0,3.128767,38.01,-121.93,1.608
3.2176,27.0,5.320513,0.97863245,692.0,2.957265,34.11,-117.21,0.894
3.4688,8.0,5.8111453,1.4829721,884.0,2.7368422,38.85,-120.71,1.201
2.9097,8.0,3.8170145,1.024077,1410.0,2.2632425,32.81,-116.96,1.525
2.9219,28.0,4.153477,1.0431654,1198.0,2.8729017,34.2,-118.44,2.413
3.125,16.0,5.3800707,1.0582011,3407.0,3.004409,36.8,-119.83,0.808
4.2297,47.0,3.873742,1.0576395,1808.0,1.6541629,37.45,-122.16,4.25
2.75,37.0,4.0699153,1.0635593,811.0,1.7182204,32.76,-117.15,1.75
3.6091,16.0,6.0941386,1.1474245,3562.0,3.1634102,34.87,-117.0,0.872
1.9946,16.0,4.853132,1.0842333,1206.0,2.6047516,40.51,-122.34,1.192
7.0546,16.0,7.4259257,0.9851852,827.0,3.062963,32.91,-117.09,2.822
8.847,14.0,8.09396,0.95302016,572.0,3.838926,33.81,-117.8,3.887
3.4063,16.0,4.585132,0.97362113,1009.0,2.4196644,34.64,-120.47,1.38
1.7064,46.0,3.2180579,1.1090289,1545.0,2.6320271,33.78,-118.2,1.75
6.8758,26.0,6.991228,1.0263158,383.0,3.3596492,34.0,-117.84,2.538
2.2679,39.0,3.240964,1.0180722,1242.0,3.740964,34.08,-117.96,1.518
3.9167,44.0,5.443609,1.0,373.0,2.8045113,33.87,-118.33,2.656
2.9048,32.0,5.8098593,1.1021127,802.0,2.8239436,38.9,-121.52,0.982
1.3286,17.0,5.272966,1.2309711,820.0,2.152231,33.9,-116.81,0.818
4.81,42.0,4.979499,0.96355355,1145.0,2.6082006,34.26,-118.3,1.919
4.9732,35.0,4.975,1.046875,1238.0,3.86875,33.91,-118.1,1.65
3.25,17.0,4.8293514,0.9112628,861.0,2.9385664,36.8,-119.71,0.814
4.0484,15.0,5.389916,1.087395,1414.0,2.3764706,33.8,-117.82,1.656
3.7766,19.0,5.1382113,1.1260163,2332.0,4.739837,36.88,-121.71,1.77
4.6277,21.0,3.9830925,1.0704473,5127.0,1.8059176,33.99,-118.38,2.283
4.2222,24.0,5.3233085,1.0526316,3118.0,3.9072683,33.74,-117.94,2.072
2.3929,11.0,4.912409,1.0583942,318.0,2.321168,38.09,-122.11,1.225
2.6719,23.0,5.1597543,1.1136713,1862.0,2.860215,36.85,-121.53,1.936
1.975,35.0,4.6993465,1.0882353,794.0,2.5947711,34.03,-118.35,1.381
2.936,17.0,3.3003376,1.0686164,2517.0,2.8312712,34.2,-118.44,2.325
1.8463,17.0,4.8320374,1.1695179,2160.0,3.3592534,34.12,-117.25,0.726
3.2303,23.0,5.739479,1.01002,1298.0,2.6012025,38.13,-121.3,1.318
5.4939,20.0,6.2158155,1.0280066,1965.0,3.2372322,37.25,-121.85,2.412
15.0001,52.0,8.907583,1.099526,1407.0,3.3341231,34.08,-118.39,5.00001
6.5847,23.0,8.442748,1.038168,1124.0,2.860051,37.92,-122.03,3.588
4.7941,16.0,6.5431237,1.0699301,1201.0,2.7995338,38.75,-121.18,2.476
